Jukes/Cantor and Kimura subsitution levels adjusted for CpG sites
=================================================================
File: ditylenchus_destructor.PRJNA312427.WBPS16.genomic.fa.align
Weighted average Kimura divergence for each repeat family
Class	Repeat	absLen	wellCharLen	Kimura%
Unknown	rnd-1_family-483	6147	5858	11.15
Unknown	rnd-1_family-484	3803	3712	13.66
Unknown	rnd-1_family-485	702	700	9.23
Unknown	rnd-1_family-486	17089	16787	18.19
Unknown	rnd-1_family-487	22662	22275	11.17
Unknown	rnd-1_family-488	24863	24460	12.25
Unknown	rnd-1_family-489	7820	7645	12.18
Unknown	rnd-1_family-490	3548	3490	9.22
Unknown	rnd-1_family-491	146	146	22.21
Unknown	rnd-1_family-492	318	275	14.78
Unknown	rnd-1_family-493	15511	15409	7.40
Unknown	rnd-1_family-494	21517	20642	10.98
Unknown	rnd-1_family-495	8828	8576	14.89
Unknown	rnd-1_family-496	9960	9887	7.83
Unknown	rnd-1_family-497	33220	32997	4.12
Unknown	rnd-1_family-498	26518	26174	7.14
Unknown	rnd-1_family-499	5608	5314	9.09
Unknown	rnd-1_family-50	28193	25747	11.51
Unknown	rnd-1_family-500	11407	10633	9.06
Unknown	rnd-1_family-501	2912	2898	6.00
Unknown	rnd-1_family-502	33476	33100	5.98
Unknown	rnd-1_family-503	10657	10491	13.01
Unknown	rnd-1_family-504	8540	8401	8.96
Unknown	rnd-1_family-506	7276	7152	18.22
Unknown	rnd-1_family-507	3263	3161	15.53
Unknown	rnd-1_family-510	3890	3867	12.35
Unknown	rnd-1_family-511	8175	7705	13.01
Unknown	rnd-1_family-512	8004	7876	4.07
Unknown	rnd-1_family-513	3289	3209	10.30
Unknown	rnd-1_family-514	191	186	9.02
Unknown	rnd-1_family-515	20101	19614	7.41
Unknown	rnd-1_family-516	24034	23772	9.65
Unknown	rnd-1_family-517	11873	11669	6.04
Unknown	rnd-1_family-518	12752	12618	7.53
Unknown	rnd-1_family-519	12511	12378	7.19
Unknown	rnd-1_family-52	26923	26328	9.72
Unknown	rnd-1_family-522	18096	17897	13.76
Unknown	rnd-1_family-523	2818	2754	13.42
Unknown	rnd-1_family-524	7634	7484	7.57
Unknown	rnd-1_family-525	3530	3379	9.66
Unknown	rnd-1_family-526	21423	21170	6.83
Unknown	rnd-1_family-527	12361	12042	10.22
Unknown	rnd-1_family-528	5808	5727	21.00
Unknown	rnd-1_family-53	66724	63864	10.16
Unknown	rnd-1_family-531	28771	27772	16.00
Unknown	rnd-1_family-532	7656	7577	14.84
Unknown	rnd-1_family-533	10369	10089	16.30
Unknown	rnd-1_family-534	1981	1940	12.75
Unknown	rnd-1_family-535	3234	3201	7.65
Unknown	rnd-1_family-536	5757	5500	8.70
Unknown	rnd-1_family-537	13458	12981	8.60
Unknown	rnd-1_family-538	20181	19921	17.40
Unknown	rnd-1_family-539	4420	4200	7.75
Unknown	rnd-1_family-54	8603	8272	15.82
Unknown	rnd-1_family-540	8510	8151	10.66
Unknown	rnd-1_family-541	9485	9276	15.32
Unknown	rnd-1_family-543	851	846	16.36
Unknown	rnd-1_family-544	32492	31363	11.33
Unknown	rnd-1_family-545	7607	7364	6.12
Unknown	rnd-1_family-546	10057	9551	10.13
Unknown	rnd-1_family-547	4240	3708	9.49
Unknown	rnd-1_family-548	8939	8357	9.72
Unknown	rnd-1_family-549	9574	9502	12.46
Unknown	rnd-1_family-55	11710	11318	9.28
Unknown	rnd-1_family-550	7594	7452	5.94
Unknown	rnd-1_family-551	23332	22903	9.24
Unknown	rnd-1_family-553	11012	10784	18.93
Unknown	rnd-1_family-554	10737	10433	5.26
Unknown	rnd-1_family-555	291	276	10.06
Unknown	rnd-1_family-556	200	191	5.85
Unknown	rnd-1_family-557	1054	904	13.96
Unknown	rnd-1_family-559	18219	17883	12.58
Unknown	rnd-1_family-560	265	255	14.40
Unknown	rnd-1_family-561	927	924	8.81
Unknown	rnd-1_family-564	4738	4671	15.37
Unknown	rnd-1_family-565	914	912	15.06
Unknown	rnd-1_family-567	10154	9937	10.20
Unknown	rnd-1_family-568	7572	7519	12.26
Unknown	rnd-1_family-569	5552	5431	11.96
Unknown	rnd-1_family-570	34	34	9.71
Unknown	rnd-1_family-571	14573	14325	25.49
Unknown	rnd-1_family-572	2506	2496	7.45
Unknown	rnd-1_family-574	3655	3615	9.42
Unknown	rnd-1_family-575	1184	1138	20.19
Unknown	rnd-1_family-576	1191	1070	16.45
Unknown	rnd-1_family-577	118	118	6.27
Unknown	rnd-1_family-578	2872	2827	20.35
Unknown	rnd-1_family-58	21123	20203	19.26
Unknown	rnd-1_family-581	8309	7748	11.14
Unknown	rnd-1_family-582	1257	1215	10.53
Unknown	rnd-1_family-583	3665	3529	6.14
Unknown	rnd-1_family-584	5118	5079	13.18
Unknown	rnd-1_family-585	6805	6746	12.45
Unknown	rnd-1_family-586	782	670	10.74
Unknown	rnd-1_family-587	11120	10123	8.66
Unknown	rnd-1_family-588	4179	4099	5.33
Unknown	rnd-1_family-589	2715	2672	9.07
Unknown	rnd-1_family-590	270	214	19.52
Unknown	rnd-1_family-591	7269	7152	12.45
Unknown	rnd-1_family-592	4856	4699	12.91
Unknown	rnd-1_family-593	4986	4818	11.79
Unknown	rnd-1_family-594	22633	21951	13.43
Unknown	rnd-1_family-595	417	416	12.48
Unknown	rnd-1_family-597	1420	1374	7.94
Unknown	rnd-1_family-598	3937	3719	8.07
Unknown	rnd-1_family-599	1195	1187	10.69
Unknown	rnd-1_family-601	20263	19833	11.30
Unknown	rnd-1_family-602	110	106	8.96
Unknown	rnd-1_family-604	1203	1201	14.22
Unknown	rnd-1_family-605	10428	10102	12.22
Unknown	rnd-1_family-606	20330	20109	6.28
Unknown	rnd-1_family-607	7561	7433	16.50
Unknown	rnd-1_family-608	4659	4656	8.88
Unknown	rnd-1_family-609	4764	4671	10.95
Unknown	rnd-1_family-61	11815	11106	12.03
Unknown	rnd-1_family-610	2323	2303	13.63
Unknown	rnd-1_family-612	16782	16564	10.48
Unknown	rnd-1_family-613	646	635	12.70
Unknown	rnd-1_family-614	7254	6960	12.78
Unknown	rnd-1_family-615	618	612	18.59
Unknown	rnd-1_family-617	9801	9622	9.97
Unknown	rnd-1_family-619	6078	5969	15.81
Unknown	rnd-1_family-62	19577	19231	11.48
Unknown	rnd-1_family-620	4000	3987	8.75
Unknown	rnd-1_family-621	7425	6786	7.14
Unknown	rnd-1_family-622	21352	19493	6.79
Unknown	rnd-1_family-623	22291	21623	5.51
Unknown	rnd-1_family-624	3152	3030	14.80
Unknown	rnd-1_family-625	11408	11011	7.30
Unknown	rnd-1_family-626	7970	7421	13.83
Unknown	rnd-1_family-627	4595	4554	11.55
Unknown	rnd-1_family-628	21123	20637	4.63
Unknown	rnd-1_family-629	110	106	1.91
Unknown	rnd-1_family-63	13221	11124	6.04
Unknown	rnd-1_family-630	5630	5481	6.55
Unknown	rnd-1_family-631	14769	14509	7.74
Unknown	rnd-1_family-632	3043	3002	14.98
Unknown	rnd-1_family-633	84	84	10.19
Unknown	rnd-1_family-634	7147	6674	13.94
Unknown	rnd-1_family-635	12825	12639	12.67
Unknown	rnd-1_family-636	170	168	15.01
Unknown	rnd-1_family-637	15547	15387	11.04
Unknown	rnd-1_family-638	372	358	16.70
Unknown	rnd-1_family-639	528	515	5.99
Unknown	rnd-1_family-64	42711	41417	8.97
Unknown	rnd-1_family-640	8425	8269	7.26
Unknown	rnd-1_family-642	13299	12958	12.11
Unknown	rnd-1_family-643	16959	16772	9.80
Unknown	rnd-1_family-644	6320	6249	8.88
Unknown	rnd-1_family-645	4863	4838	17.59
Unknown	rnd-1_family-646	5784	5759	7.40
Unknown	rnd-1_family-647	262	247	7.83
Unknown	rnd-1_family-648	13084	12800	10.22
Unknown	rnd-1_family-649	6094	6064	6.80
Unknown	rnd-1_family-65	4699	4354	2.89
Unknown	rnd-1_family-650	2758	2721	10.57
Unknown	rnd-1_family-652	2621	2553	11.26
Unknown	rnd-1_family-653	819	784	18.78
Unknown	rnd-1_family-654	1272	1251	4.57
Unknown	rnd-1_family-655	6240	6044	7.08
Unknown	rnd-1_family-656	6598	6555	11.10
Unknown	rnd-1_family-657	335	334	10.50
Unknown	rnd-1_family-66	2587	2487	12.26
Unknown	rnd-1_family-660	273	273	10.89
Unknown	rnd-1_family-661	5600	5548	8.47
Unknown	rnd-1_family-662	4118	4016	10.17
Unknown	rnd-1_family-663	11765	11645	24.49
Unknown	rnd-1_family-664	9481	9374	15.86
Unknown	rnd-1_family-665	6338	6218	21.20
Unknown	rnd-1_family-666	19744	19432	6.00
Unknown	rnd-1_family-667	154	153	14.11
Unknown	rnd-1_family-668	39	39	8.12
Unknown	rnd-1_family-669	11146	10969	7.42
Unknown	rnd-1_family-67	33849	32012	12.64
Unknown	rnd-1_family-670	10263	10096	5.83
Unknown	rnd-1_family-671	1452	1426	4.52
Unknown	rnd-1_family-672	15008	14547	9.33
Unknown	rnd-1_family-673	143	137	6.06
Unknown	rnd-1_family-674	350	320	8.01
Unknown	rnd-1_family-675	414	398	12.61
Unknown	rnd-1_family-676	19543	18856	9.62
Unknown	rnd-1_family-677	11666	11284	3.30
Unknown	rnd-1_family-678	4096	4025	13.28
Unknown	rnd-1_family-679	8580	8487	12.78
Unknown	rnd-1_family-68	14860	12771	15.27
Unknown	rnd-1_family-680	413	412	15.30
Unknown	rnd-1_family-681	110	106	0.87
Unknown	rnd-1_family-682	291	196	9.55
Unknown	rnd-1_family-683	13599	13490	1.37
Unknown	rnd-1_family-684	13057	12764	14.49
Unknown	rnd-1_family-685	6085	6067	10.51
Unknown	rnd-1_family-686	1284	1185	14.21
Unknown	rnd-1_family-687	9730	9612	17.18
Unknown	rnd-1_family-688	1257	1182	4.40
Unknown	rnd-1_family-689	4846	4793	10.71
Unknown	rnd-1_family-690	1042	1021	11.02
Unknown	rnd-1_family-691	6164	6044	8.37
Unknown	rnd-1_family-692	235	235	20.70
Unknown	rnd-1_family-694	3419	3398	10.38
Unknown	rnd-1_family-695	4266	4138	6.40
Unknown	rnd-1_family-696	8275	8203	10.50
Unknown	rnd-1_family-697	2203	2099	8.92
Unknown	rnd-1_family-698	2579	2533	3.66
Unknown	rnd-1_family-699	1602	1562	14.78
Unknown	rnd-1_family-7	122303	118473	7.38
Unknown	rnd-1_family-70	49276	48032	12.00
Unknown	rnd-1_family-700	4437	4428	13.05
Unknown	rnd-1_family-702	11660	11487	11.48
Unknown	rnd-1_family-703	2067	1950	9.19
Unknown	rnd-1_family-704	97	97	13.65
Unknown	rnd-1_family-705	6346	6213	8.74
Unknown	rnd-1_family-706	4574	4497	9.03
Unknown	rnd-1_family-707	242	242	10.34
Unknown	rnd-1_family-708	16386	16075	7.43
Unknown	rnd-1_family-709	10700	10624	9.37
Unknown	rnd-1_family-71	2261	2108	13.29
Unknown	rnd-1_family-710	6608	6466	12.22
Unknown	rnd-1_family-711	13389	12968	4.32
Unknown	rnd-1_family-712	7623	7581	15.04
Unknown	rnd-1_family-713	8064	7951	13.81
Unknown	rnd-1_family-714	217	212	10.72
Unknown	rnd-1_family-715	7731	7529	7.74
Unknown	rnd-1_family-717	4652	4618	3.10
Unknown	rnd-1_family-718	92	84	2.42
Unknown	rnd-1_family-719	30041	29190	6.19
Unknown	rnd-1_family-72	7123	7011	11.88
Unknown	rnd-1_family-720	2573	2570	4.50
Unknown	rnd-1_family-721	3129	3062	8.27
Unknown	rnd-1_family-722	8146	7972	6.03
Unknown	rnd-1_family-723	7281	7083	16.50
Unknown	rnd-1_family-724	2926	2848	16.52
Unknown	rnd-1_family-725	13990	13742	5.91
Unknown	rnd-1_family-726	6922	6858	12.07
Unknown	rnd-1_family-727	3826	3732	3.74
Unknown	rnd-1_family-728	2279	2201	5.40
Unknown	rnd-1_family-729	4705	4640	10.27
Unknown	rnd-1_family-73	7077	6990	8.25
Unknown	rnd-1_family-731	9764	9348	11.79
Unknown	rnd-1_family-732	651	651	6.12
Unknown	rnd-1_family-733	72	68	11.06
Unknown	rnd-1_family-734	10654	10546	14.65
Unknown	rnd-1_family-735	5814	5791	4.53
Unknown	rnd-1_family-736	3839	3767	3.70
Unknown	rnd-1_family-737	403	402	13.50
Unknown	rnd-1_family-738	356	346	12.13
Unknown	rnd-1_family-740	2409	2356	11.07
Unknown	rnd-1_family-741	409	401	19.95
Unknown	rnd-1_family-742	1012	1002	10.53
Unknown	rnd-1_family-743	9651	9614	6.78
Unknown	rnd-1_family-744	12288	12081	6.61
Unknown	rnd-1_family-745	2242	2200	12.13
Unknown	rnd-1_family-747	3544	3510	3.25
Unknown	rnd-1_family-748	2918	2884	20.75
Unknown	rnd-1_family-749	15278	14913	18.00
Unknown	rnd-1_family-75	50591	49611	10.21
Unknown	rnd-1_family-750	1768	1756	14.06
Unknown	rnd-1_family-751	3579	3527	5.45
Unknown	rnd-1_family-753	3283	3236	8.34
Unknown	rnd-1_family-754	2880	2835	6.15
Unknown	rnd-1_family-755	153	153	12.88
Unknown	rnd-1_family-756	6604	6545	17.71
Unknown	rnd-1_family-757	6794	6556	1.30
Unknown	rnd-1_family-758	4694	4669	13.49
Unknown	rnd-1_family-759	12260	12080	18.04
Unknown	rnd-1_family-76	15664	15122	7.99
Unknown	rnd-1_family-760	7521	7310	11.03
Unknown	rnd-1_family-761	10588	9949	8.93
Unknown	rnd-1_family-762	3375	3361	8.92
Unknown	rnd-1_family-763	2374	2368	12.69
Unknown	rnd-1_family-764	2242	2211	6.68
Unknown	rnd-1_family-765	4745	4609	9.27
Unknown	rnd-1_family-766	7562	7190	10.35
Unknown	rnd-1_family-767	5774	5730	6.35
Unknown	rnd-1_family-768	1749	1738	4.50
Unknown	rnd-1_family-769	1962	1950	17.98
Unknown	rnd-1_family-77	54750	52170	7.62
Unknown	rnd-1_family-770	2	2	7.25
Unknown	rnd-1_family-772	13722	13524	19.45
Unknown	rnd-1_family-773	3682	3600	10.15
Unknown	rnd-1_family-774	1168	1134	9.86
Unknown	rnd-1_family-775	1584	1384	12.39
Unknown	rnd-1_family-776	964	959	10.69
Unknown	rnd-1_family-777	2821	2709	4.29
Unknown	rnd-1_family-778	329	315	11.41
Unknown	rnd-1_family-779	8536	8460	12.35
Unknown	rnd-1_family-78	44129	43000	7.19
Unknown	rnd-1_family-780	92	84	11.56
Unknown	rnd-1_family-781	52	50	6.29
Unknown	rnd-1_family-782	11335	11064	8.38
Unknown	rnd-1_family-783	633	615	6.75
Unknown	rnd-1_family-785	3043	3024	5.70
Unknown	rnd-1_family-786	247	247	5.91
Unknown	rnd-1_family-787	2532	2448	7.61
Unknown	rnd-1_family-788	352	347	7.33
Unknown	rnd-1_family-789	10145	9939	3.84
Unknown	rnd-1_family-79	6931	6027	7.39
Unknown	rnd-1_family-790	1343	1338	6.95
Unknown	rnd-1_family-791	8292	8209	7.89
Unknown	rnd-1_family-792	3613	3582	14.09
Unknown	rnd-1_family-793	3765	3653	6.53
Unknown	rnd-1_family-794	5177	5119	16.64
Unknown	rnd-1_family-796	4818	4723	6.94
Unknown	rnd-1_family-797	4884	4871	5.70
Unknown	rnd-1_family-798	1054	1050	11.23
Unknown	rnd-1_family-799	13	11	26.56
Unknown	rnd-1_family-8	808	783	10.49
Unknown	rnd-1_family-80	37994	37767	10.03
Unknown	rnd-1_family-800	2549	2434	15.36
Unknown	rnd-1_family-802	2074	2067	9.16
Unknown	rnd-1_family-803	3044	3001	6.00
Unknown	rnd-1_family-804	4313	4159	15.30
Unknown	rnd-1_family-805	4308	4083	11.50
Unknown	rnd-1_family-806	3254	3248	6.76
Unknown	rnd-1_family-807	8162	8080	15.53
Unknown	rnd-1_family-809	4250	4168	9.66
Unknown	rnd-1_family-81	817	786	11.57
Unknown	rnd-1_family-810	392	369	18.43
Unknown	rnd-1_family-811	450	433	11.70
Unknown	rnd-1_family-812	2366	2288	3.38
Unknown	rnd-1_family-813	7027	6992	9.60
Unknown	rnd-1_family-814	4169	4151	6.22
Unknown	rnd-1_family-816	1867	1797	19.58
Unknown	rnd-1_family-817	5321	5207	6.95
Unknown	rnd-1_family-818	670	655	11.22
Unknown	rnd-1_family-819	78	74	4.10
Unknown	rnd-1_family-82	3692	3352	9.39
Unknown	rnd-1_family-820	1899	1896	6.18
Unknown	rnd-1_family-821	976	972	7.80
Unknown	rnd-1_family-822	3438	3418	3.31
Unknown	rnd-1_family-823	7873	7702	13.55
Unknown	rnd-1_family-824	238	235	12.32
Unknown	rnd-1_family-825	16	16	20.43
Unknown	rnd-1_family-826	19798	19614	9.45
Unknown	rnd-1_family-827	9158	8932	8.07
Unknown	rnd-1_family-829	1174	1130	4.59
Unknown	rnd-1_family-83	1480	1252	10.67
Unknown	rnd-1_family-830	1183	1147	14.10
Unknown	rnd-1_family-831	2454	2435	15.44
Unknown	rnd-1_family-832	6090	5914	6.20
Unknown	rnd-1_family-834	4387	4337	10.73
Unknown	rnd-1_family-835	461	456	7.96
Unknown	rnd-1_family-836	2757	2750	12.02
Unknown	rnd-1_family-837	1733	1727	13.88
Unknown	rnd-1_family-838	63	61	5.74
Unknown	rnd-1_family-839	3022	2965	7.68
Unknown	rnd-1_family-84	25185	24642	5.94
Unknown	rnd-1_family-840	6277	6204	14.15
Unknown	rnd-1_family-841	7409	7248	6.15
Unknown	rnd-1_family-842	2727	2724	15.06
Unknown	rnd-1_family-843	3107	3097	9.15
Unknown	rnd-1_family-844	1663	1662	11.83
Unknown	rnd-1_family-845	9478	9397	3.11
Unknown	rnd-1_family-846	2300	2266	4.63
Unknown	rnd-1_family-847	4138	4124	13.57
Unknown	rnd-1_family-848	241	241	6.50
Unknown	rnd-1_family-849	665	663	12.97
Unknown	rnd-1_family-85	41025	38759	11.93
Unknown	rnd-1_family-850	6712	6655	12.46
Unknown	rnd-1_family-851	2480	2475	12.44
Unknown	rnd-1_family-852	2171	2162	8.96
Unknown	rnd-1_family-853	2887	2849	4.96
Unknown	rnd-1_family-854	761	758	4.66
Unknown	rnd-1_family-855	3705	3637	9.41
Unknown	rnd-1_family-856	2458	2449	6.31
Unknown	rnd-1_family-857	3083	2972	10.03
Unknown	rnd-1_family-858	2366	2343	11.82
Unknown	rnd-1_family-859	3941	3872	6.29
Unknown	rnd-1_family-86	78013	74920	20.34
Unknown	rnd-1_family-860	412	406	10.29
Unknown	rnd-1_family-861	79	79	8.48
Unknown	rnd-1_family-862	3624	3522	4.61
Unknown	rnd-1_family-864	5559	5525	3.74
Unknown	rnd-1_family-865	6080	6041	4.63
Unknown	rnd-1_family-866	5812	5648	13.95
Unknown	rnd-1_family-867	1131	1120	8.40
Unknown	rnd-1_family-868	3177	3167	15.08
Unknown	rnd-1_family-869	2449	2416	8.38
Unknown	rnd-1_family-87	57348	54799	12.11
Unknown	rnd-1_family-870	2504	2490	8.62
Unknown	rnd-1_family-871	2040	1962	2.56
Unknown	rnd-1_family-872	7210	7139	1.99
Unknown	rnd-1_family-873	1760	1745	3.65
Unknown	rnd-1_family-874	562	554	4.52
Unknown	rnd-1_family-875	1403	1398	6.29
Unknown	rnd-1_family-876	2620	2586	6.46
Unknown	rnd-1_family-877	4658	4526	4.32
Unknown	rnd-1_family-878	3244	3231	7.49
Unknown	rnd-1_family-879	3634	3462	5.85
Unknown	rnd-1_family-88	7351	6904	13.33
Unknown	rnd-1_family-880	770	770	9.76
Unknown	rnd-1_family-881	2166	2121	16.37
Unknown	rnd-1_family-882	206	180	10.46
Unknown	rnd-1_family-883	2983	2951	2.83
Unknown	rnd-1_family-884	5297	5156	7.73
Unknown	rnd-1_family-885	2372	2370	3.98
Unknown	rnd-1_family-886	2058	1984	6.62
Unknown	rnd-1_family-887	2922	2904	3.11
Unknown	rnd-1_family-888	10323	10249	16.14
Unknown	rnd-1_family-889	1561	1556	7.03
Unknown	rnd-1_family-9	23784	22605	10.14
Unknown	rnd-1_family-90	47821	44307	7.88
Unknown	rnd-1_family-91	20483	20201	10.16
Unknown	rnd-1_family-92	5782	5556	14.52
Unknown	rnd-1_family-93	13472	13086	10.37
Unknown	rnd-1_family-94	24304	23500	11.44
Unknown	rnd-1_family-96	12512	12406	8.94
Unknown	rnd-1_family-97	219	216	17.73
Unknown	rnd-1_family-98	16363	15599	11.57
Unknown	rnd-1_family-99	7016	6077	6.47
Unknown	rnd-2_family-103	42076	40098	14.50
Unknown	rnd-3_family-1144	7346	7288	4.58
Unknown	rnd-3_family-122	84877	83693	22.26
Unknown	rnd-3_family-170	125477	111260	13.42
Unknown	rnd-3_family-291	15192	13108	17.55
Unknown	rnd-3_family-635	101742	97329	11.32
Unknown	rnd-3_family-74	13706	13305	17.59
Unknown	rnd-3_family-83	44320	43171	23.67
Unknown	rnd-3_family-88	27567	26116	20.87
Unknown	rnd-3_family-89	38028	36930	16.02
Unknown	rnd-3_family-94	81777	79958	17.36
Unknown	rnd-4_family-1034	122831	117088	11.85
Unknown	rnd-4_family-1087	1394	1370	4.78
Unknown	rnd-4_family-1105	36459	33033	13.13
Unknown	rnd-4_family-1157	2906	2846	13.15
Unknown	rnd-4_family-1221	19552	18893	24.57
Unknown	rnd-4_family-1249	5249	5143	16.26
Unknown	rnd-4_family-1264	36087	34570	16.15
Unknown	rnd-4_family-1279	3918	3803	13.93
Unknown	rnd-4_family-13	11238	10729	18.09
Unknown	rnd-4_family-1530	78482	73287	18.63
Unknown	rnd-4_family-1538	14149	13955	15.34
Unknown	rnd-4_family-1590	23298	22904	8.76
Unknown	rnd-4_family-1652	23373	22237	16.21
Unknown	rnd-4_family-1760	2937	2937	7.70
Unknown	rnd-4_family-186	3307	3253	19.54
Unknown	rnd-4_family-1966	18833	18609	4.51
Unknown	rnd-4_family-22	12862	12568	15.57
Unknown	rnd-4_family-221	650	640	9.10
Unknown	rnd-4_family-226	20738	20065	19.90
Unknown	rnd-4_family-2275	11235	10879	16.49
Unknown	rnd-4_family-230	32956	29041	16.21
Unknown	rnd-4_family-237	20125	19867	7.69
Unknown	rnd-4_family-2580	8388	8142	10.84
Unknown	rnd-4_family-282	23550	22167	19.22
Unknown	rnd-4_family-290	15342	14235	15.26
Unknown	rnd-4_family-297	3575	3528	10.97
Unknown	rnd-4_family-317	8260	8098	12.83
Unknown	rnd-4_family-36	27233	26022	22.84
Unknown	rnd-4_family-3620	17541	17178	8.25
Unknown	rnd-4_family-366	20912	19553	13.89
Unknown	rnd-4_family-388	28881	27445	21.30
Unknown	rnd-4_family-3888	21644	21187	13.78
Unknown	rnd-4_family-403	51098	47363	12.55
Unknown	rnd-4_family-413	4487	4437	16.70
Unknown	rnd-4_family-441	7796	7574	16.91
Unknown	rnd-4_family-457	67930	66663	5.14
Unknown	rnd-4_family-484	67191	54146	13.49
Unknown	rnd-4_family-535	94796	93132	15.94
Unknown	rnd-4_family-580	9785	9559	12.52
Unknown	rnd-4_family-609	29962	24561	13.69
Unknown	rnd-4_family-635	9217	8831	13.24
Unknown	rnd-4_family-719	78430	71270	16.10
Unknown	rnd-4_family-72	8763	8653	13.21
Unknown	rnd-4_family-736	16025	15678	14.27
Unknown	rnd-4_family-757	20048	19672	18.08
Unknown	rnd-4_family-78	3564	3554	8.77
Unknown	rnd-4_family-799	2386	2170	11.35
Unknown	rnd-4_family-821	81725	73757	16.00
Unknown	rnd-4_family-837	11799	11480	19.50
Unknown	rnd-4_family-864	28696	27431	7.55
Unknown	rnd-4_family-879	2406	2378	9.44
Unknown	rnd-4_family-880	37558	36538	17.52
Unknown	rnd-4_family-921	27845	26335	10.54
Unknown	rnd-4_family-940	6614	6444	15.59
Unknown	rnd-4_family-942	20757	20212	13.66
Unknown	rnd-4_family-944	20773	20270	16.04
Unknown	rnd-4_family-955	36965	35076	20.10
Unknown	rnd-5_family-1006	77200	72517	16.36
Unknown	rnd-5_family-10107	4275	4150	23.46
Unknown	rnd-5_family-10119	29938	28031	16.18
Unknown	rnd-5_family-1014	16444	16155	9.25
Unknown	rnd-5_family-1025	6481	6328	8.31
Unknown	rnd-5_family-10261	6100	5728	16.80
Unknown	rnd-5_family-10348	6835	6692	18.57
Unknown	rnd-5_family-104	1493	1487	7.74
Unknown	rnd-5_family-10450	22705	21558	13.24
Unknown	rnd-5_family-1056	57329	54500	12.15
Unknown	rnd-5_family-1094	1342	1342	7.43
Unknown	rnd-5_family-1095	11196	10820	13.82
Unknown	rnd-5_family-1108	12100	11762	8.96
Unknown	rnd-5_family-1110	1545	1543	5.98
Unknown	rnd-5_family-1121	19673	19263	24.61
Unknown	rnd-5_family-1142	7537	7236	17.55
Unknown	rnd-5_family-1147	7805	7520	17.20
Unknown	rnd-5_family-1151	9221	8258	11.31
Unknown	rnd-5_family-1193	4771	4382	19.57
Unknown	rnd-5_family-1212	10933	10515	15.33
Unknown	rnd-5_family-12256	11245	10918	9.65
Unknown	rnd-5_family-1232	1589	1588	10.58
Unknown	rnd-5_family-1235	4559	4439	5.86
Unknown	rnd-5_family-1239	38285	35927	20.65
Unknown	rnd-5_family-1244	18507	17486	19.05
Unknown	rnd-5_family-1264	7976	6809	17.08
Unknown	rnd-5_family-1279	2770	2751	25.52
Unknown	rnd-5_family-1290	11899	11616	9.35
Unknown	rnd-5_family-1294	27584	26243	8.04
Unknown	rnd-5_family-1298	26322	23637	13.60
Unknown	rnd-5_family-1306	1584	1579	10.17
Unknown	rnd-5_family-1325	18133	17921	17.40
Unknown	rnd-5_family-1359	19946	19361	18.57
Unknown	rnd-5_family-1405	16165	15773	20.69
Unknown	rnd-5_family-1432	5422	5314	12.06
Unknown	rnd-5_family-1445	4739	4713	22.99
Unknown	rnd-5_family-1449	23669	21337	10.07
Unknown	rnd-5_family-1461	1205	1192	2.87
Unknown	rnd-5_family-1462	6877	6497	11.33
Unknown	rnd-5_family-14713	4420	4385	23.58
Unknown	rnd-5_family-1480	16492	15771	18.62
Unknown	rnd-5_family-1483	3715	3615	14.57
Unknown	rnd-5_family-1485	8144	8008	20.66
Unknown	rnd-5_family-152	4633	4455	25.26
Unknown	rnd-5_family-1529	4963	4881	10.31
Unknown	rnd-5_family-1538	8238	8051	14.84
Unknown	rnd-5_family-1566	15045	14651	8.66
Unknown	rnd-5_family-157	21845	18809	11.40
Unknown	rnd-5_family-1573	71773	65222	14.86
Unknown	rnd-5_family-1574	36419	31934	12.67
Unknown	rnd-5_family-158	1619	1571	1.95
Unknown	rnd-5_family-1611	4284	4207	23.70
Unknown	rnd-5_family-1635	3012	2951	3.74
Unknown	rnd-5_family-1637	595	595	2.09
Unknown	rnd-5_family-164	7096	6718	21.07
Unknown	rnd-5_family-1642	40839	38964	11.94
Unknown	rnd-5_family-1663	51510	49297	18.33
Unknown	rnd-5_family-1667	42462	41577	16.28
Unknown	rnd-5_family-1684	58077	57435	16.95
Unknown	rnd-5_family-1745	5719	5576	7.57
Unknown	rnd-5_family-1784	18376	16512	15.19
Unknown	rnd-5_family-1799	8933	8460	20.45
Unknown	rnd-5_family-182	12229	11551	8.35
Unknown	rnd-5_family-1821	3331	3287	13.22
Unknown	rnd-5_family-1843	2838	2784	16.98
Unknown	rnd-5_family-1884	64548	63327	13.32
Unknown	rnd-5_family-1935	9487	9412	11.86
Unknown	rnd-5_family-1955	5492	5301	9.55
Unknown	rnd-5_family-1979	5505	5344	19.57
Unknown	rnd-5_family-1981	11685	11215	18.64
Unknown	rnd-5_family-1997	44532	42984	8.87
Unknown	rnd-5_family-2001	36106	35747	10.84
Unknown	rnd-5_family-2013	8728	8208	8.71
Unknown	rnd-5_family-203	12153	11697	11.82
Unknown	rnd-5_family-2036	38367	35669	10.43
Unknown	rnd-5_family-2043	5262	5170	17.75
Unknown	rnd-5_family-2045	6331	5913	16.30
Unknown	rnd-5_family-2057	19797	18681	10.42
Unknown	rnd-5_family-2072	5194	5058	11.78
Unknown	rnd-5_family-2094	3848	3593	13.89
