Jukes/Cantor and Kimura subsitution levels adjusted for CpG sites
=================================================================
File: heterodera_glycines.PRJNA381081.WBPS16.genomic.fa.align
Weighted average Kimura divergence for each repeat family
Class	Repeat	absLen	wellCharLen	Kimura%
LTR/Unknown	ltr-1_family-132	4134	4071	3.41
LTR/Unknown	ltr-1_family-134	3363	3326	4.70
LTR/Unknown	ltr-1_family-136	1810	1624	14.16
LTR/Unknown	ltr-1_family-138	5490	5374	9.66
LTR/Unknown	ltr-1_family-140	3909	3860	2.89
LTR/Unknown	ltr-1_family-142	3177	3162	1.18
LTR/Unknown	ltr-1_family-144	4190	4044	8.06
LTR/Unknown	ltr-1_family-146	2949	2888	11.22
LTR/Unknown	ltr-1_family-148	980	971	6.24
LTR/Unknown	ltr-1_family-15	2299	2296	1.64
LTR/Unknown	ltr-1_family-150	5036	4929	8.51
LTR/Unknown	ltr-1_family-154	3286	3194	5.34
LTR/Unknown	ltr-1_family-156	798	798	0.13
LTR/Unknown	ltr-1_family-158	1537	1482	7.99
LTR/Unknown	ltr-1_family-160	3155	3140	1.60
LTR/Unknown	ltr-1_family-164	522	509	4.60
LTR/Unknown	ltr-1_family-165	5307	5106	10.28
LTR/Unknown	ltr-1_family-166	810	810	0.00
LTR/Unknown	ltr-1_family-167	4682	4295	17.00
LTR/Unknown	ltr-1_family-168	13007	12799	8.12
LTR/Unknown	ltr-1_family-169	3176	3115	6.57
LTR/Unknown	ltr-1_family-17	15921	15557	5.49
LTR/Unknown	ltr-1_family-171	1363	1349	3.89
LTR/Unknown	ltr-1_family-173	1191	1190	1.46
LTR/Unknown	ltr-1_family-175	8582	8496	7.78
LTR/Unknown	ltr-1_family-176	1612	1598	5.59
LTR/Unknown	ltr-1_family-177	2376	2351	4.00
LTR/Unknown	ltr-1_family-178	1216	1216	1.81
LTR/Unknown	ltr-1_family-179	1582	1581	1.70
LTR/Unknown	ltr-1_family-180	4925	4838	2.44
LTR/Unknown	ltr-1_family-181	3812	3786	3.97
LTR/Unknown	ltr-1_family-183	6025	5800	23.86
LTR/Unknown	ltr-1_family-184	1515	1515	0.46
LTR/Unknown	ltr-1_family-185	2017	2005	3.05
LTR/Unknown	ltr-1_family-187	6165	6047	9.45
LTR/Unknown	ltr-1_family-188	2839	2763	7.24
LTR/Unknown	ltr-1_family-189	16693	16519	3.08
LTR/Unknown	ltr-1_family-19	7863	7821	3.33
LTR/Unknown	ltr-1_family-190	4138	4085	4.32
LTR/Unknown	ltr-1_family-192	1744	1725	0.92
LTR/Unknown	ltr-1_family-193	3123	3103	4.67
LTR/Unknown	ltr-1_family-194	2512	2500	2.82
LTR/Unknown	ltr-1_family-195	5673	5673	0.36
LTR/Unknown	ltr-1_family-197	3189	3188	1.86
LTR/Unknown	ltr-1_family-198	4642	4467	9.67
LTR/Unknown	ltr-1_family-199	20327	19462	6.57
LTR/Unknown	ltr-1_family-200	1358	1316	14.10
LTR/Unknown	ltr-1_family-203	3782	3639	9.65
LTR/Unknown	ltr-1_family-205	3754	3615	6.53
LTR/Unknown	ltr-1_family-206	2995	2993	2.19
LTR/Unknown	ltr-1_family-207	3071	3016	9.26
LTR/Unknown	ltr-1_family-209	7918	7897	7.06
LTR/Unknown	ltr-1_family-21	6863	6784	3.09
LTR/Unknown	ltr-1_family-210	3338	3327	1.74
LTR/Unknown	ltr-1_family-212	3638	3567	6.51
LTR/Unknown	ltr-1_family-213	3324	3321	0.37
LTR/Unknown	ltr-1_family-215	8797	8506	2.76
LTR/Unknown	ltr-1_family-216	1074	1074	0.47
LTR/Unknown	ltr-1_family-218	1036	1030	10.36
LTR/Unknown	ltr-1_family-221	23575	22919	9.65
LTR/Unknown	ltr-1_family-224	3206	3164	4.47
LTR/Unknown	ltr-1_family-225	2913	2816	10.72
LTR/Unknown	ltr-1_family-227	772	772	3.40
LTR/Unknown	ltr-1_family-23	2857	2851	1.49
LTR/Unknown	ltr-1_family-25	3799	3799	1.21
LTR/Unknown	ltr-1_family-27	5371	5343	6.05
LTR/Unknown	ltr-1_family-29	3153	3108	2.02
LTR/Unknown	ltr-1_family-3	8150	8097	3.94
LTR/Unknown	ltr-1_family-31	5661	5560	6.48
LTR/Unknown	ltr-1_family-33	4794	4759	8.37
LTR/Unknown	ltr-1_family-35	650	650	0.00
LTR/Unknown	ltr-1_family-37	6356	6261	5.25
LTR/Unknown	ltr-1_family-39	7695	7587	1.86
LTR/Unknown	ltr-1_family-41	2218	2181	6.07
LTR/Unknown	ltr-1_family-43	3481	3471	0.99
LTR/Unknown	ltr-1_family-45	4162	4144	2.39
LTR/Unknown	ltr-1_family-47	3167	3038	14.03
LTR/Unknown	ltr-1_family-49	2305	2231	7.20
LTR/Unknown	ltr-1_family-5	1183	1176	2.78
LTR/Unknown	ltr-1_family-51	22993	22598	3.85
LTR/Unknown	ltr-1_family-53	4962	4956	3.35
LTR/Unknown	ltr-1_family-55	2982	2951	4.40
LTR/Unknown	ltr-1_family-57	2109	2109	0.33
LTR/Unknown	ltr-1_family-59	1811	1805	1.42
LTR/Unknown	ltr-1_family-61	6075	5911	7.05
LTR/Unknown	ltr-1_family-63	3449	3342	12.63
LTR/Unknown	ltr-1_family-64	3660	3580	12.97
LTR/Unknown	ltr-1_family-65	3477	3457	1.90
LTR/Unknown	ltr-1_family-67	2239	2209	5.18
LTR/Unknown	ltr-1_family-69	2826	2791	3.98
LTR/Unknown	ltr-1_family-7	2482	2457	2.52
LTR/Unknown	ltr-1_family-71	5873	5825	2.03
LTR/Unknown	ltr-1_family-73	1223	1219	4.36
LTR/Unknown	ltr-1_family-75	1641	1612	4.78
LTR/Unknown	ltr-1_family-77	16146	15914	5.99
LTR/Unknown	ltr-1_family-79	2991	2967	5.06
LTR/Unknown	ltr-1_family-80	3679	3605	6.34
LTR/Unknown	ltr-1_family-81	1874	1801	4.45
LTR/Unknown	ltr-1_family-83	3313	3297	4.83
LTR/Unknown	ltr-1_family-85	1680	1676	0.19
LTR/Unknown	ltr-1_family-87	9165	8941	2.96
LTR/Unknown	ltr-1_family-89	9019	8801	12.58
LTR/Unknown	ltr-1_family-9	5015	4987	4.39
LTR/Unknown	ltr-1_family-91	3483	3470	1.13
LTR/Unknown	ltr-1_family-93	2340	2285	4.46
LTR/Unknown	ltr-1_family-94	3780	3733	7.69
LTR/Unknown	ltr-1_family-95	3388	3335	5.02
LTR/Unknown	ltr-1_family-97	4967	4882	4.73
LTR/Unknown	ltr-1_family-99	4597	4587	1.79
RC/Helitron	rnd-1_family-1153	35111	34838	10.21
RC/Helitron	rnd-1_family-2	31598	24852	17.26
RC/Helitron	rnd-1_family-224	95621	92143	6.98
RC/Helitron	rnd-1_family-325	110599	108803	6.76
RC/Helitron	rnd-1_family-527	304390	299600	13.54
RC/Helitron	rnd-1_family-654	124678	124342	4.99
RC/Helitron	rnd-1_family-80	18593	16703	11.89
RC/Helitron	rnd-1_family-93	34892	30584	13.81
RC/Helitron	rnd-5_family-1385	45044	41016	17.49
RC/Helitron	rnd-5_family-1662	68918	66972	22.11
RC/Helitron	rnd-5_family-2673	45258	44944	3.17
RC/Helitron	rnd-5_family-296	43686	43004	14.38
RC/Helitron	rnd-5_family-945	61877	60958	9.85
RC/Helitron	rnd-5_family-966	40526	39274	24.47
Satellite	rnd-1_family-1035	16164	16068	4.87
Satellite	rnd-1_family-472	34620	33986	10.01
Satellite	rnd-1_family-481	39314	38250	10.31
Satellite	rnd-1_family-933	11535	10831	9.20
Satellite	rnd-5_family-2507	36985	34819	11.75
Satellite	rnd-5_family-2768	138367	133261	9.66
Simple_repeat	combined	3466360	3393113	----
snRNA	rnd-1_family-1108	8070	7982	10.24
snRNA	rnd-1_family-1162	4997	4964	7.07
snRNA	rnd-1_family-1212	7599	7473	12.00
snRNA	rnd-1_family-1323	3769	3756	1.67
tRNA	rnd-1_family-1214	6640	6588	5.70
tRNA	rnd-1_family-1279	890	888	2.81


Coverage for each repeat class and divergence (Kimura)
Div DNA DNA/CMC-Chapaev DNA/CMC-EnSpm DNA/CMC-Transib DNA/Crypton-S DNA/MULE-MuDR DNA/Maverick DNA/Merlin DNA/PIF-Harbinger DNA/PIF-Spy DNA/Sola-2 DNA/TcMar-Ant1 DNA/TcMar-Mariner DNA/TcMar-Tc1 DNA/TcMar-Tc2 DNA/TcMar-Tc4 DNA/hAT DNA/hAT-Ac DNA/hAT-Blackjack DNA/hAT-Tip100 DNA/hAT-hAT19 DNA/hAT-hATx LINE/CR1 LINE/CR1-Zenon LINE/I-Jockey LINE/L1 LINE/L2 LINE/Penelope LINE/Tad1 LTR LTR/Copia LTR/DIRS LTR/Gypsy LTR/Ngaro LTR/Pao LTR/Unknown RC/Helitron Satellite Simple_repeat Unknown snRNA tRNA 
0 663 0 4808 21366 10629 21517 167587 17473 0 0 34206 12793 64569 58 33916 17834 521 13729 6198 4423 23253 68790 23898 0 64156 74128 7157 5234 0 2877 21521 0 795368 11481 553081 217419 178776 69208 0 1448534 2929 2306 
1 2471 0 610 48131 2768 33228 89497 2958 0 0 36224 6110 3243 2739 18352 1868 7473 56846 3588 1363 134929 86983 20221 0 2330 3961 7679 437 1280 3083 6956 0 254883 555 156592 62622 167260 12989 0 1174475 1295 2158 
2 14155 2145 5976 60151 1396 24266 162497 11142 478 555 54746 4368 135 1372 10910 3661 16271 52078 6962 1671 25120 36855 27447 161 2739 3574 8100 1047 90 378 2632 0 156191 0 99037 38934 40984 7317 0 1052953 1396 245 
3 24069 3839 3181 43078 310 33107 114062 8398 0 569 27775 1890 683 597 4355 2492 17581 61431 5184 952 33099 18866 39862 0 4377 850 6614 3287 4680 311 3709 4059 101038 318 53760 32557 34615 5487 0 1090717 1138 328 
4 22977 2970 8232 44883 1485 30394 159978 10523 1532 0 33707 1286 197 471 1433 2794 8135 61600 6516 1047 31014 14578 95462 0 2815 1094 10605 4694 618 4691 3771 1855 104170 705 40912 21038 41902 6740 0 1129513 384 130 
5 17397 3336 5026 59991 1320 22393 110517 15350 476 347 32871 0 555 472 2886 1574 14314 55573 8224 1583 49275 14558 86289 0 2455 558 4630 4848 135 1729 3049 1886 71929 453 43911 16180 28565 20157 0 1153300 1177 0 
6 28681 1613 4527 48213 2153 27968 80184 8994 2261 747 38572 198 69 306 2141 496 12159 55785 9881 1054 37411 13858 70083 0 1203 1071 3836 3790 1113 2349 4576 1040 83826 171 26827 23432 30492 12934 0 1178409 1912 364 
7 21517 1128 3266 39295 1685 26833 89172 6147 4698 463 56524 0 912 1011 4364 384 12599 51142 7262 1260 47984 17218 62359 0 1591 841 3316 3422 2972 116 3792 186 75810 457 20050 15127 29583 7326 0 1305842 2414 0 
8 21295 7166 3563 50972 3129 24143 124838 9375 521 1231 46311 0 78 663 5265 194 17544 39511 4784 1566 49376 13902 87738 0 1071 368 1691 3390 0 165 5133 362 36764 517 19300 14598 36640 5419 0 1364908 1579 274 
9 19230 416 2601 60989 8901 24935 133758 9566 2602 1039 49321 0 276 919 7064 93 22902 34380 5715 2016 51869 16462 81970 0 2283 1993 926 4093 563 234 8855 0 37745 400 11346 10171 25274 3968 0 1295659 1560 0 
10 17314 4575 1884 60540 1970 22281 126428 9299 2032 569 47108 0 82 672 7170 663 22217 29728 3459 1194 40989 19782 82912 0 4084 300 1819 4916 140 264 5935 0 30651 346 7961 7943 21650 6371 0 1234538 1244 52 
11 19956 2416 3016 59225 1507 23893 74209 10452 3119 355 48403 0 58 907 10047 196 21134 21872 3551 972 45888 18391 58298 0 1916 584 1177 2533 267 1267 7173 1224 37009 631 6397 10109 23159 6469 0 1199223 1610 83 
12 21144 60 2051 63485 2144 31480 82488 11273 5012 826 53540 0 759 796 10810 760 17713 24424 4605 1638 37465 21637 49856 0 2817 601 695 3684 263 244 12727 1430 33559 1356 4700 5937 31213 8937 0 1198758 1180 0 
13 18997 67 2167 54181 639 24535 69437 11592 4172 374 65367 41 615 1178 8831 1117 17497 17921 3763 2031 45105 16038 34453 0 2067 744 275 3211 170 632 8156 461 23897 1508 7808 5816 36345 8477 0 1141261 425 0 
14 13033 80 1926 60709 1215 24175 39965 13065 7966 1012 57071 55 241 830 7674 1242 11726 15445 3871 3249 27144 11719 34934 0 1846 605 907 4087 97 579 4674 0 21075 742 13080 7673 30219 10908 0 1068984 279 134 
15 10346 0 2952 55515 1979 25174 32108 12219 4804 497 62166 0 1168 1030 10316 1351 10110 13253 3082 4106 28848 22799 29558 94 2742 341 759 5780 121 238 7313 0 16385 765 7477 5956 35272 9878 0 1053840 991 506 
16 13824 0 2920 64327 906 16372 22203 9885 4346 878 63764 0 480 1417 12437 1875 9478 17068 1229 5130 22069 16024 27487 0 2447 1086 665 3903 6 697 6645 0 16648 1054 7901 4165 30498 11399 0 1016406 0 510 
17 12738 433 1771 58807 1102 17097 30906 7086 4754 0 59159 0 1965 1262 11831 841 8518 14067 2900 5315 23933 13991 22479 0 3209 1174 722 3537 274 360 5051 0 16680 928 7887 5296 17800 7525 0 913539 113 0 
18 8907 3767 1663 60248 167 12991 31653 12139 6051 476 52159 0 3104 1945 7585 608 9351 13917 484 5818 33005 12669 7926 0 1804 2123 1062 4629 172 1019 3413 0 20996 330 9953 4380 18535 9482 0 866807 321 48 
19 12223 2068 1387 60023 1355 14690 58530 9895 5461 1156 52383 0 835 676 7659 440 7574 12270 498 7332 27706 10765 26249 0 2866 1073 1753 2384 724 568 3260 69 11377 528 10913 4558 21018 7081 0 818781 265 0 
20 5638 2784 2510 59959 715 16920 44219 8139 4844 500 53791 0 1056 666 8478 263 5630 13327 1082 6054 27006 10269 13305 0 2920 1679 510 3313 13 241 1429 0 41442 574 5756 4482 24795 12245 0 741127 0 68 
21 5643 2670 3033 56252 1242 21262 39515 7411 3257 244 42070 0 972 432 5712 223 7596 14067 2264 8175 19074 6014 18203 0 2304 1391 361 4817 231 669 1496 0 13663 279 4597 4374 15007 6332 0 642363 588 151 
22 3997 341 1959 50930 1667 17002 37243 8305 3046 89 44063 0 653 359 4472 785 5115 13594 972 5674 23344 5754 21701 82 3264 1305 798 3944 308 1237 2377 0 18558 1229 16822 3545 14796 5113 0 583480 156 0 
23 2870 669 778 49712 567 10691 45644 6499 3339 493 49007 183 1183 880 4651 1273 5158 11648 576 3822 21256 4340 19664 0 2654 1679 288 3856 172 489 1654 0 11861 479 14395 4308 12165 5597 0 535893 279 50 
24 3133 0 949 36765 916 13702 33616 8541 1855 355 34345 0 1229 313 5502 779 3008 8821 1326 4705 18762 4368 30346 0 2743 1489 595 4450 0 673 1413 270 18527 55 1812 2841 12015 3953 0 443547 98 0 
25 4859 773 679 33298 718 12622 48968 21610 989 411 30101 0 2791 216 3510 782 1920 8931 482 1952 16967 4800 64817 0 2362 1019 395 3225 387 532 1182 0 20035 119 13481 5260 11567 3055 0 382009 0 0 
26 2939 2877 743 21370 868 8571 59114 3061 767 205 26025 0 517 111 2633 525 2953 5412 1489 3226 10407 3590 19163 0 2197 1171 688 1598 0 750 906 264 28772 166 6375 4957 10582 2243 0 342622 0 0 
27 1434 1221 507 20375 407 14519 37570 2932 886 183 19833 0 496 395 2654 1959 1313 5381 549 1552 5868 4420 12647 0 1357 1021 44 1741 0 368 700 0 18769 297 3611 2647 8593 4232 0 286197 470 0 
28 2422 686 956 14933 427 9585 37338 4391 771 236 12857 492 385 0 2786 441 1273 6484 1359 1210 7419 2709 10458 0 1683 1032 389 1213 0 439 618 0 36742 129 15353 2354 7268 3002 0 237660 126 69 
29 1556 0 1794 11494 242 9236 31820 4295 314 126 10071 358 926 40 2611 504 1340 5453 1162 364 6982 1655 21151 193 844 952 0 1089 0 42 737 0 33184 39 11385 2960 2770 3685 0 175181 0 0 
30 629 0 2037 9135 0 15766 33685 2424 376 96 6639 667 2249 174 989 1313 1298 3769 337 418 5908 1317 14399 565 1305 106 0 678 0 365 1706 279 62940 0 4949 3823 5678 2809 0 130769 102 0 
31 789 0 646 6962 102 9609 45675 10256 695 0 3865 108 2230 0 511 1782 974 2255 1569 281 5350 642 12630 317 1207 1541 0 187 0 179 327 298 91258 0 6107 924 4351 985 0 114553 0 0 
32 1013 0 780 6295 0 6013 37714 956 0 0 6223 962 1234 0 659 123 840 2837 858 661 3073 359 23154 286 1053 3087 400 -9 0 28 162 0 78601 0 27238 1637 5864 893 0 83696 110 0 
33 0 0 1727 3335 0 6889 38831 612 193 60 2718 2611 1133 72 353 174 780 1740 721 241 2846 483 23955 0 35 936 97 432 173 115 479 0 41559 149 35766 1802 5441 554 0 71373 0 0 
34 574 0 878 2209 0 12473 45938 1882 141 0 3045 3735 0 0 292 0 300 4078 465 0 716 190 9957 129 188 30 247 24 0 113 248 0 43848 0 34037 346 10081 1121 0 45692 28 0 
35 45 0 337 2624 75 7840 35209 459 134 0 2632 2945 449 294 110 614 139 4090 906 0 779 173 6164 0 274 5747 116 345 0 102 25 0 36933 0 6096 312 4406 372 0 41048 0 0 
36 175 0 907 812 0 3819 34722 896 0 0 976 1965 0 253 53 0 839 2579 810 0 3094 186 13818 42 77 978 324 130 0 0 15 0 53936 482 14210 446 23739 650 0 36702 0 0 
37 83 0 107 169 0 5893 37145 655 0 0 404 705 389 0 178 0 0 1986 0 0 2608 263 11613 0 90 0 0 0 0 0 0 298 38392 0 17130 0 25116 547 0 20522 0 0 
38 0 0 289 228 0 3454 26613 392 0 0 170 246 198 0 0 0 397 3843 476 0 244 0 7743 0 165 795 0 0 0 0 0 288 40399 144 11385 0 10459 192 0 51906 0 0 
39 0 0 865 157 0 2506 24567 524 0 0 361 0 532 0 0 0 155 2178 246 0 1334 0 4501 0 0 269 0 0 0 0 0 0 26375 356 22273 0 4626 14 0 10646 0 0 
40 0 0 13 151 0 2771 11746 0 0 0 45 0 0 0 0 0 0 1611 0 140 0 0 3077 0 0 583 0 0 0 0 0 0 19738 0 24036 0 4588 0 0 5909 0 0 
41 0 0 204 0 0 1905 7623 0 0 0 0 0 0 0 224 0 0 2869 0 0 0 0 1863 0 0 0 0 0 0 0 0 300 31670 123 9452 1081 3825 0 0 5446 0 0 
42 1586 0 465 84 0 342 4817 0 0 0 98 0 0 0 0 0 0 993 0 0 0 0 1099 0 0 2066 0 0 0 0 0 300 18631 0 8205 2172 5104 0 0 2626 0 0 
43 5887 0 153 0 0 1261 4312 0 0 0 0 0 0 0 0 0 0 1967 0 0 0 0 1069 0 0 368 0 0 0 0 0 0 2807 0 8421 0 2856 93 0 3402 85 0 
44 3631 0 0 0 0 0 2416 0 0 0 0 0 0 0 0 0 0 0 0 0 342 0 357 0 0 368 0 0 0 0 0 0 8346 0 4822 320 10452 0 0 3656 0 0 
45 2592 0 0 0 0 0 1261 0 0 0 0 0 0 0 0 0 0 688 0 0 0 0 339 0 0 336 0 0 0 0 0 0 4696 0 2624 0 1181 0 0 3377 0 0 
46 452 0 0 0 0 0 1306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3744 0 2539 0 4129 0 0 3247 0 0 
47 0 0 0 0 0 0 1357 0 0 0 0 0 0 0 0 0 0 0 130 0 636 0 0 0 0 0 0 0 0 0 0 0 1521 0 382 0 4160 0 0 2829 0 0 
48 38 0 0 0 0 0 178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 261 0 0 0 0 0 0 945 0 0 
49 0 0 0 0 0 0 169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 377 0 389 0 0 0 0 0 0 0 
50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 292 0 0 0 0 0 0 906 0 0 
51 0 0 0 0 0 0 417 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 394 0 0 0 0 0 0 0 
52 0 0 0 0 0 0 561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 810 0 0 0 0 155 0 0 
54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 128 0 0 
55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
