Jukes/Cantor and Kimura subsitution levels adjusted for CpG sites
=================================================================
File: meloidogyne_incognita.PRJEB8714.WBPS16.genomic.fa.align
Weighted average Kimura divergence for each repeat family
Class	Repeat	absLen	wellCharLen	Kimura%
29 4200 850 0 1520 91250 1264 -4 2431 513 3122 14221 313 2480 10757 36 36 1018 841 18358 268 0 0 317 19669 7866 2254 6099 87 573 0 300714 0 
30 2113 162 0 1228 44667 1060 226 802 364 2890 10478 903 1365 9665 0 0 1399 633 21991 267 0 0 0 29962 13693 2004 6434 165 207 0 246782 0 
31 1049 108 0 1998 47904 1026 0 1542 236 1083 11135 300 1373 7436 0 0 854 451 11372 0 0 95 0 22878 7502 843 3294 0 257 0 210552 0 
32 1238 78 144 158 64607 1194 108 470 268 2046 10367 0 516 5863 0 13 755 217 19541 0 0 0 0 33567 15934 1290 3097 84 0 0 148172 0 
33 1189 285 0 665 35344 402 0 1276 0 1000 8301 66 451 5091 0 0 712 0 14935 0 0 0 84 31368 22558 1048 4656 0 0 0 119809 0 
34 538 9 0 504 14436 599 0 550 93 590 4805 292 184 3023 0 104 113 0 8471 0 0 1831 0 21837 14076 676 4979 0 0 0 104308 0 
35 678 126 0 1079 14530 0 0 256 83 1303 3093 0 602 2512 152 0 261 0 7536 0 0 767 0 16916 18604 711 22686 0 0 0 74610 0 
36 269 202 0 945 9555 430 0 0 0 1315 4291 99 390 1992 0 0 256 0 5306 0 0 371 282 21574 25490 130 34912 0 0 0 66730 0 
37 454 0 0 0 6146 0 0 0 190 370 2344 0 593 730 0 0 0 0 5368 0 0 88 148 11471 39717 616 9762 0 0 0 39077 0 
38 117 14 0 444 7048 0 0 168 83 923 1909 0 0 381 0 0 0 0 2034 0 0 676 0 13385 40492 213 8029 0 0 0 28224 0 
39 408 0 0 0 2055 228 0 236 105 529 333 0 59 326 0 0 0 0 2397 0 0 0 0 14630 27352 505 6484 0 0 0 22645 0 
40 0 0 0 0 1769 0 0 0 0 225 452 0 0 161 0 0 306 0 1698 0 0 634 170 16783 34546 0 4209 0 0 0 13513 0 
41 29 0 0 93 599 0 0 145 0 342 1117 0 0 74 0 0 241 0 675 0 0 899 0 4435 22429 0 4231 0 0 0 10547 0 
42 0 0 0 0 1202 0 0 170 120 0 340 0 0 0 0 0 805 0 0 0 0 0 0 8284 23265 324 3277 0 0 0 7028 0 
43 0 0 0 0 0 0 0 0 0 84 336 0 0 83 0 0 0 0 425 0 0 492 1513 6990 11453 0 19 0 0 0 3677 0 
44 0 0 0 0 0 0 0 296 0 112 0 0 0 0 0 0 0 0 0 0 0 0 0 12146 19792 0 891 0 0 0 2393 0 
45 0 0 0 0 0 0 0 0 0 227 95 0 0 223 0 0 0 0 350 0 0 0 0 8433 11308 0 897 0 0 0 1236 0 
46 0 0 0 0 0 0 0 174 0 226 0 0 0 0 0 0 0 0 0 0 0 0 0 7610 6200 0 884 0 0 0 798 0 
47 0 0 0 0 0 0 0 276 0 679 0 0 0 196 0 0 0 0 0 0 0 0 1077 1593 4073 36 0 0 0 0 1449 0 
48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 985 2784 202 0 0 0 0 368 0 
49 0 0 0 0 0 0 0 499 0 226 0 0 0 0 0 0 0 0 0 0 0 0 0 187 2578 0 0 0 0 0 274 0 
50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 93 0 
51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 922 0 0 0 0 0 0 0 
52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 325 0 0 0 0 0 0 0 
53 0 0 0 0 0 0 0 0 0 0 99 0 0 0 0 0 0 0 0 0 0 0 0 0 225 0 0 0 0 0 0 0 
54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
